4yz7v-lo7ea-3l3d4-ia4n7-gmkwp-4yypb-crq7z-tw4a3-vijqg-ctq45-mae,LenGte(7),1
qfky4-q4ur7-wi7ea-kn6lk-tuhqs-6ihlz-jdr2t-ord5q-gewjb-xgc74-gqe,LenGte(7),1
4qxsd-zyuve-oatn2-rlrd2-atr6x-cm62p-2z75g-bx2dq-a7iuq-g4cjo-vqe,LenGte(7),1
nsifv-yfwrl-ataqo-wdars-zqokx-oytvf-nl3t3-3uprl-wapgw-qmzb6-fae,LenGte(7),1
l3rvv-pkbcg-oxwxj-gdq5g-fa56o-ckjag-2t5ll-iekgi-6wsz6-iehtc-fqe,LenGte(7),1
uxbwc-vpnnw-6pdv6-gwsru-i2qt5-qmod6-p4b44-sfo4m-hel6u-eudgu-xqe,LenGte(7),1
ptbrp-i4qtu-6m7iz-mi2br-a7672-7z5at-d3ck4-rywpa-752tf-v3rmo-nqe,LenGte(7),1
btr3j-6n6xq-w4x43-tpyqd-b3fwj-ip4qz-5n6ur-hhvrj-lgzka-wsxgb-uae,LenGte(7),2
nentu-a5ay6-qbw2g-h6yty-7cjbt-jfrop-jzy2t-dxe3r-kbe5l-ok5el-zae,LenGte(7),1
rfcx6-ubcbo-l45g4-ejzhn-3mr2w-6ytpg-62w7m-nfkrp-2eajl-67zhf-nae,LenGte(7),1
hfqyv-gntwh-vzefx-pqgxa-3b3q5-mh4m3-l7xsx-i4kgr-3z3ki-mlz35-eae,LenGte(7),1
j4daa-r65ps-uuwn4-glecv-fzhmf-nh2gy-32iqf-ipvvp-dzsmx-kkgcq-fqe,LenGte(7),2
jzdzs-wqibf-ir72t-pjq3v-d3opu-3xwv7-67nai-m7fmi-r2xqf-zfhx4-2qe,LenGte(7),1
a4fht-lphny-o3iuj-ckw6n-unplz-szwru-3y5zn-ruwgk-bisiv-36kob-wae,LenGte(7),1
4k7np-6eh25-vtasc-itfjj-pm2is-th3ys-n2rwk-dahsm-bpvi5-6v7wr-tae,LenGte(7),1
kh5fa-3eh55-24dhi-5ty3t-fx66v-wksh3-4uuav-6bt56-2v6jo-ontnm-tae,LenGte(7),1
psf3z-mktmh-j2qlt-q37ri-vnelu-mywlt-xwhhv-65osg-djhe6-ce2jk-hae,LenGte(7),1
a2p4x-fj2ky-jzrso-wybox-vdskx-quiri-sryzm-stxjp-q7xwc-6yqn4-sae,LenGte(7),2
f3xjd-7wil6-duny7-yh3jl-zvf7d-mw5eh-76kir-msiwo-lffcm-o2mr3-tqe,LenGte(7),1
xpzu6-t6voq-oq4ms-atxeq-mgkjk-rlpga-n4hst-glr6e-kfagj-troxw-eae,LenGte(7),1
ommvs-aiivu-6scr4-m7mt4-67gvf-fozp5-drewf-psc2w-4yb32-5hntp-aae,LenGte(7),1
qtfbh-eax4v-ycb5g-5bukz-2nita-n3h2f-o4upb-qnomf-evfpy-r6kfh-2ae,LenGte(7),1
ahadi-52oqk-ppy54-zgc52-ss7mg-ieui3-mbq2w-t5fbn-ckpbl-tptgv-sae,LenGte(7),2
frvnh-ozlzc-rr4dl-vgmok-ciboj-y4avj-4yzdd-sq3fh-vxkzj-iv6tg-4qe,LenGte(7),1
ehzh6-jmrro-32gcb-h4vql-vzj3h-dr3gn-6wgwm-4sfbb-6vy3x-7bfp2-jae,LenGte(7),1
bsrm7-wctxq-dtgoc-euazd-hjy7l-mgwyi-cglbt-ekeym-fc6p4-hoxvj-hqe,LenGte(7),1
ylwch-musug-dcwpx-xuxfb-6u3mr-g5hsk-hpdg7-r4zwi-egw34-56xkr-tqe,LenGte(7),1
oey2d-6hjl3-7aqzt-wldgn-3n4q3-rxvtf-mfd4v-j4dzh-m7rg7-ihmqu-nqe,LenGte(7),1
f7nun-cdcu6-tuwzw-4uwml-nnhrr-2er6x-73vnk-3owmf-ipuva-ljjcr-2qe,LenGte(7),1
dpbmo-22fxj-34nk5-3ezf7-6azko-6y22j-be3ua-utu5h-ih4pn-6hx4z-wqe,LenGte(7),1
jnkae-bt27j-lbjuv-or473-hckvh-krie5-o4baj-knqrv-xjqnt-fusrh-bae,LenGte(7),1
d3ml4-f33is-kkqqd-dzctc-rvzxr-zhpyo-3e5xo-4bhz5-blyhz-wi3gt-3ae,LenGte(7),1
naah2-apg4n-b2p4p-zs272-tu7o4-xdd44-ddsgu-n73ub-zu7to-3nf46-3ae,LenGte(7),1
vui6j-4x3cc-jqeya-ahqht-xkulw-pnkfa-4xgzh-7pnus-w4t65-67xpw-eae,LenGte(7),1
steoo-tyfbj-blc6x-qbfo5-54rrj-3dsc3-3zhs7-ix2nj-ujueo-zcndq-6ae,LenGte(7),1
w4p6c-uikqk-howel-hvm72-jsopy-hn6jf-umio7-p3dp6-z3xq4-qrd6a-kqe,LenGte(7),1
4clhf-7qd7o-2cz2x-7zdpr-xqgsn-xq6zf-sqppp-b6lda-ei5bp-ae6t5-yqe,LenGte(7),2
q6i53-vofiu-54nyj-yvipf-nno3h-65xwy-svr5x-kizdb-wgoi6-svew5-aae,LenGte(7),1
jfr4m-hmwdp-occsx-y62ky-a7wbv-oyvms-bbeik-bijpq-5ett3-7xasi-gqe,LenGte(7),2
x6leo-g73x7-shfhj-ygjuw-ugyar-mvfzj-lyirw-5txq7-serdu-wjmr4-cqe,LenGte(7),1
lx5w5-xtl3b-bwfsc-kwvpp-bpkfp-3jyer-pp4bs-esyfm-c2lfj-ozolw-gqe,LenGte(7),1
samim-fmqdb-ls4da-4lj3z-4bdka-d5v6h-n7ubw-w22au-i4lqq-4bgpx-5ae,LenGte(7),1
qrwpm-77fqf-hvse4-f464i-sdqds-ziiij-kjsrd-4iyrp-vlaxg-kfhk3-gqe,LenGte(7),1
z5i67-npo6x-6v23v-lrhgj-ipnoc-3p2ri-p4p6g-slzbb-zm35a-e666c-nae,LenGte(7),1
auj47-k6eok-owedy-3h2tu-vzq72-72oes-ddou5-mj5pw-didex-3dhir-yae,LenGte(7),1
ycrcm-woazr-egzws-htfic-h7tmo-jimxk-3hpq7-gdmsz-jhpxj-dwwiv-gae,LenGte(7),1
q3cbt-ebbh3-pehnc-nubrp-jxwwi-24doo-2zdjj-teghz-3jlrb-e6f4o-wqe,LenGte(7),1
yp2zc-nf3dv-27kly-il262-2xbkn-vp3ts-3mdfg-dbbwt-m56t6-u3sqn-oae,LenGte(7),1
kfrzd-d7nnk-bifbu-s6izo-eaqb7-l5ptw-nwe4j-6nxsi-cpyn2-iqmho-cqe,LenGte(7),1
vj2rs-ugx2k-en7un-76ww4-mfrfm-u7a24-3lj4y-32lnv-jo5rb-6expb-sae,LenGte(7),1
3nkzn-n7oor-cad7r-4m7fz-2mhjv-3ji4p-naykd-v34oj-6cxzu-gwrgd-3ae,LenGte(7),1
ns2kh-tedrp-gq7u3-vrbwq-wjwsq-4inkk-74sf6-r2wee-bquj6-64cjq-uqe,LenGte(7),1
vbyfp-bnkln-bvb23-4diry-7qhuj-5ns6y-5n3qi-22uq4-z74vn-i2nws-xae,LenGte(7),1
3hnud-aca2k-ej46g-kplg2-4njmx-e7zla-iwixo-au3r4-fnjw4-x5m6p-fqe,LenGte(7),2
5subz-4qqad-j3vkq-5fj7d-burka-7l5j5-tp3ac-3ojii-2ceuv-cp3bv-yae,LenGte(7),1
xluhf-bdnew-cd2rs-ag4xh-u7ex3-hoopc-3usmo-3ns3c-4ac3f-s4wus-rae,LenGte(7),1
g765g-m2wkv-wy3hp-yux5d-eu2y4-5fxti-vdy3v-ojem6-pspip-eq56y-qae,LenGte(7),1
7qluk-d6vmj-6rcu4-2sddu-3qk2z-cm7ag-hmgjf-fmh6y-hnjxb-c6w2q-eqe,LenGte(7),1
gvneh-hkyiv-wgccg-wagu2-twurk-oibt6-im5oh-umvre-s5hfk-cnjcc-2qe,LenGte(7),1
eo6yj-nf4yr-is6uu-5ig7a-exzno-63s5q-xs7sv-c4egk-qtv7a-misis-mae,LenGte(7),1
gbkah-elzmo-ae5hp-rbebz-ixta6-27b7f-ke3eh-dnvg6-axf2y-uv6go-nae,LenGte(7),1
cjjh7-p6tzc-ylfek-pelga-nn5my-hucry-e4vyf-safjj-4lymh-3cpji-eae,LenGte(7),1
rugpi-k4eqy-eiwcp-au7a4-ttwhl-jfiyk-ujm3y-iw7ib-lkl24-un6dv-yqe,LenGte(7),1
wsne3-33bjz-6td5h-ip7lj-ixhz4-nnanr-coe3j-ahyuu-qdqmn-z3jw6-rae,LenGte(7),1
uyfix-nhvrg-untza-htrka-nqezy-jw24v-lwr4x-aq6o2-bgbe5-mvye7-wqe,LenGte(7),2
oxeqj-zu4dk-puoeq-bpovj-kdopd-zobep-6ktka-557bi-rkaj5-vpsae-yae,LenGte(7),1
an4ty-nc247-d3epw-ws3gi-3uhvk-agt4d-nts75-4ldvx-fulfp-s4lzx-5ae,LenGte(7),1
orm37-zukmz-thek4-i3jzw-bjqpr-rk6d5-fqt36-u7s2d-igrql-fnldp-vae,LenGte(7),1
nc46r-xy4pp-xctui-2f5kq-yyypu-tgni4-ba7vr-jpbcd-m43nk-ksj3w-nqe,LenGte(7),1
xk7wa-zziyw-uarpx-zp3ys-vl6dq-u25es-ulblj-fdb7x-brpzi-dqawv-dae,LenGte(7),2
k2ftv-pbl5v-wlujq-bj4ma-z3mv3-nsvve-zs72n-zhjlh-22g7l-cfuxb-hqe,LenGte(7),1
7qtr5-d23ve-4h3eo-phky4-zt23o-ln7n2-nlmvz-uy3bs-ph3ua-hku2e-xae,LenGte(7),1
74e25-clrxd-2tghq-aztsa-dr6cl-mzojq-7kooq-sftru-4wkye-jp3cl-mqe,LenGte(7),1
qy723-544we-xfn2y-ki66k-slpai-7w2wx-4wtbs-bfbpe-s3l5x-dof6c-7ae,LenGte(7),1
avd5n-xwgdu-2wewj-grgiu-5gydn-qc6ed-sbx5f-i3axg-x4h6m-nda4u-7qe,LenGte(7),1
34zbx-xt2i5-6xaju-33ms3-5to4q-2vdmy-w5zyo-ozdtr-6d4zd-z2hdj-cqe,LenGte(7),1
k6yzx-cse67-ruvjx-4wdlj-cgqdv-oupxy-oagbh-wm3de-d5rol-3nepp-2qe,LenGte(7),1
cgxcc-gtgqw-nvc36-birxp-bbnbm-2ornw-ou2bx-rgqit-tmbee-2wtae-4ae,LenGte(7),1
ffgda-yyj4q-4jc2x-qdcsk-rovcu-hlsvm-lv5c4-qiuea-rtpwr-et4cc-sqe,LenGte(7),1
whifl-zyiom-dhvk2-2q2j2-fbj7d-6hkyc-cno5u-kmp6p-ofn4n-u5qav-oae,LenGte(7),1
odsti-yl4zv-rtyx6-v2ih4-q3bvz-ikial-siynp-xdopw-nxqfi-35bcs-nqe,LenGte(7),1
qiqwy-ac6hg-tjhgm-i7fgd-3aelz-sz64q-ydaxx-fchc7-uqn3o-qrxyi-dae,LenGte(7),1
cq2zl-o2ggh-ssxrd-2ridz-rj4xy-txjml-go3bn-xh63f-mek5f-f432u-wae,LenGte(7),1
z7kkf-immpp-2lssm-xnwry-64yjj-j34q5-7iok5-ybx6o-ndoaj-powux-nqe,LenGte(7),1
uxthq-o4hgf-4t5ne-bqwfj-2qfkt-fzwk2-z2366-aove6-ufzry-jh4ll-yae,LenGte(7),1
hexo5-oo2tf-xbzej-gthvm-6imqi-epgfm-s3mfy-2s4ln-4ogif-5c3dv-7ae,LenGte(7),1
qvfr6-yd6qp-uh5dp-2aidk-4z7ph-ykyqf-t2h56-x3eyg-zqc62-333lc-oae,LenGte(7),2
fsmep-s5jax-l4tbs-hdjdq-lvlhm-n6gaf-rkg3n-eyxlg-ehhgy-ajzh5-gae,LenGte(7),1
53d3b-meo4o-nfpdi-dgyrj-voyft-s7zg6-kxed3-oxtoq-fhooj-7xm6v-xae,LenGte(7),1
svm7a-pb4tn-lsvbq-l73ks-gbvnj-7jirx-7v2ig-f2st3-t7teu-3coyj-aqe,LenGte(7),1
zirni-iot33-72grx-46mut-d7uap-zan4v-k2avt-kihq7-toc3b-5lgov-uqe,LenGte(7),1
fzojd-c4qad-pua4i-oel6o-5k5jd-cmozg-op4xp-pwtbu-usgv5-uvm6z-eae,LenGte(7),1
el4rn-fj7b4-bxjs5-fen3o-pojz2-ykuhw-z37yx-5cynu-lgnl7-ouc2b-vqe,LenGte(7),1
2qemt-c54kr-xfcak-i4zp6-icbar-ouk2x-uik4q-qtzhm-egshc-yh3sd-cqe,LenGte(7),1
ohdah-fmbl7-g6eq7-xgh7i-mukxd-a73xy-ewd5w-emj75-mub4h-yf52x-3ae,LenGte(7),1
y64qs-eh2pv-3v32f-ywn5n-km2tp-5pcal-korge-my26y-5xa63-so7di-6ae,LenGte(7),1
ejo66-hvvyz-z5ibd-ml2lx-zjme2-ozrjt-vvsvi-cwkoo-7zxaw-624qy-eae,LenGte(7),1
zeegx-sgkyh-pmcxh-v3bqd-mbvdm-ttyi6-z5yt2-jyvi7-uindb-6fvt7-2qe,LenGte(7),1
olsyt-egm5i-gyzgl-4n2cs-m4vi7-aogvt-f7ivs-lzkpt-ewiwi-eyipm-nae,LenGte(7),1
a75cf-uk2mr-ihmei-nyc7a-jf7y4-atjp5-fftkq-rqvgm-uz3th-xqjpb-cae,LenGte(7),1
e55jp-slpuy-2n4kl-kjplw-t4nzt-ap673-65blv-phohq-cixvd-xoibu-pae,LenGte(7),1
zqgtr-2pyek-e2mui-pp6cd-oqjdq-th7hb-v57bs-nqxrx-2626n-kdcyi-lae,LenGte(7),1
3finf-u5paz-6duvp-l7xzr-b3kjr-oquhp-e3uyv-ecmub-46msg-rfqqs-5ae,LenGte(7),1
khypw-gnkim-4rs6q-mky2n-3wb33-oggew-xqh3n-y7yff-on6g6-uyav7-6qe,LenGte(7),1
uxxfn-iois4-qyks5-f245z-q7a2f-n4f5f-7jgip-4shev-mrzz7-2jbmc-uae,LenGte(7),1
dxcju-wxiij-52ciy-wwyk5-pgv2t-t4zqk-uuyo6-vbime-luhq5-67u57-bae,LenGte(7),2
u2ak2-5v6zt-qlylr-ozbjm-rvhz2-xjzxx-uykwl-u3i3t-aow67-7ixmm-vqe,LenGte(7),1
zb5jr-7uky7-qny6o-apzdm-xoxi7-gt5m5-aqqb5-ncgxv-ko4ov-hfqwe-cae,LenGte(7),1
mpbb2-d2i33-zpn7i-owvbl-b2avy-awhpe-i4svk-xr4qp-qthwq-z6ht6-2qe,LenGte(7),1
m6sqf-zt6gd-epgot-dbm4u-h5gfr-kcs4j-bksco-y6wyj-wj2bq-gksfa-yqe,LenGte(7),1
2plkf-4ngra-dmwfq-eafml-r7tpz-nq5yf-fpx65-4tboi-xzqbh-ruk2w-rqe,LenGte(7),1
3bk7i-3jd7f-h5hy5-l4uvk-ilav5-adquz-lk7nk-67phe-u6gnp-vq5n7-2qe,LenGte(7),1
77tr4-a4uzz-zribf-rhrzn-y6wi6-o75az-jnawz-oftzg-knncl-5vwvl-7qe,LenGte(7),1
yjsnr-z7sok-iy7yp-zs6j2-45zpg-ug6w4-afbeb-dylx7-2sp5c-hrnvc-vqe,LenGte(7),1
2mup3-4hkaj-732yt-s4tbl-fp4wi-s2lwo-ts7k2-lyzah-c5n5e-pbq2f-dae,LenGte(7),1
cqwth-fwf6h-cqje5-76vbi-dqcxq-vn3dr-l7lhl-uvepd-lfe4j-wgadh-2qe,LenGte(7),1
i2s3i-cdznz-wrdhj-dazzc-aipbc-kbapn-j6n6j-q4ep2-vzm3c-vhndk-mqe,LenGte(7),1
q5fqk-6q2oj-zvuw2-qunkg-5pxj2-o5of3-nq5xb-k5fgn-pebhh-oi3xl-fae,LenGte(7),1
eaeuv-mvvh3-73xn4-ua2qr-2bziq-fwyq3-kc75h-gqtyk-bxxz4-gutwu-uae,LenGte(7),1
baq5i-pm3lr-36deo-zj63g-4erxq-oogdt-hseat-dw7mf-webow-cxrtx-jae,LenGte(7),1
chpls-6f65a-lhstx-x7mao-2bkb7-5x373-547x6-fgf7e-x62gt-eskle-qae,LenGte(7),1
pjuk7-ampik-okp7j-2czvn-ogqpd-i5pqd-apnky-oqnfl-htfnf-q3s5t-oae,LenGte(7),1
qvat3-7vaex-d7q33-2fwf5-otn75-jnijn-eao4u-hju5l-cyzrz-sqyjj-6ae,LenGte(7),1
nai4l-owvpx-iabwx-5aez5-dujhv-7xnsj-b3b4n-umthh-i22np-eb7n2-wqe,LenGte(7),1
pco2e-x7abn-hkneb-hqewo-ovsqh-i3ut2-34bkm-mler2-dzrq6-3pvzj-sqe,LenGte(7),1
sbaqw-ouou2-e5ivz-gy26j-vdgg7-sbjb5-cjz3o-4o7z5-23ion-yb7eq-eae,LenGte(7),1
fdscj-ernhh-jbuoz-v2rbr-2vg4e-s6evo-k6p2v-23bbp-jtljc-qncd2-7ae,LenGte(7),1
fpdat-h4lwt-aclua-3ydyx-bdlwf-ewoiq-uhz7s-knz2z-kttiq-6z253-tae,LenGte(7),1
dvtf4-unvhd-esxu4-irily-dr3vk-qnjip-wl55e-opzu3-uqt3j-5r2tl-4qe,LenGte(7),1
lorzb-ochym-x2xvz-l2v3g-drl5m-fcc22-nmdo2-2cxia-ktgpx-2k64v-wae,LenGte(7),1
iknzv-rhvmu-tqyly-6sdru-clkds-3kjex-gx2sl-pzoru-xb2mo-4cqq5-tae,LenGte(7),2
tiqkm-3s2os-3tat7-rkeuk-sa7n7-ll6zh-grgns-6wiqf-xl52n-mezn5-iqe,LenGte(7),1
jzsni-huheh-e43yc-lmi5z-v53pt-svr3d-eglvc-tb6oi-qu7xo-urhbt-cae,LenGte(7),1
2rlt6-tgg2i-6adjw-bezzg-kpzfw-fnhwc-ytolv-qh4tc-ur4a7-q4uf7-hqe,LenGte(7),1
cm33m-lix3y-a2s7b-4lvbq-lwksp-hvrxd-erfqu-3rviu-brwkj-m36se-kae,LenGte(7),1
rdzut-cxrgq-6cref-l34j4-isehf-5fce3-urhnr-k2nsw-zbq7x-in4zd-nae,LenGte(7),1
occdg-niahe-p3zci-a2o43-x3orc-qihgv-pxog5-3rajc-7fdh7-gxetw-7qe,LenGte(7),1
uvnzo-cilfn-swj75-gnt4n-uwx44-v2q3k-heaxv-iksex-tm6s4-gm5lq-2ae,LenGte(7),1
xyx3z-nyaw3-myrwk-ianjl-d2vap-fqenw-pzivc-fnww7-4guso-zlv5n-rae,LenGte(7),1
yeud5-rbtcg-no267-mxtvt-cawlb-o4xyn-jlvxy-hv2m5-xfhlz-ixszz-mqe,LenGte(7),1
tcd5e-aovkk-wu2no-cnbmp-x5nt7-kbvci-6mvdp-ig7rx-wosm3-eqlqi-vae,LenGte(7),1
5asdw-3wsdz-ykj7d-mdjgk-cc5jx-g2jh4-uko22-df5ha-mj2wg-yekj5-6qe,LenGte(7),1
t7mwi-glelo-eajvn-pf6mw-gxk4u-ymp6n-hacsj-exbia-d5ptd-7czik-rqe,LenGte(7),2
335i6-hkesl-qze6g-wwcai-wb7b4-om4ut-aqnrc-tmhd3-cqmyc-qkdw4-gae,LenGte(7),1
v3wu7-tccrn-biayq-wljyk-r3ayd-le4n6-snsuh-3bwqx-h6yp2-n5zuq-yqe,LenGte(7),1
7zm3u-n6exx-mf7je-i5zk6-gdgdn-u7srl-ggnly-2jes7-ot32e-gsd5b-3ae,LenGte(7),1
kisbo-3kmoq-uapxp-ee7p7-vrfeq-oobih-v7sn2-zt4vj-titxy-zdfss-aqe,LenGte(7),1
vc2qa-wdekj-t5vr2-a4gf6-2v63n-e33jl-ktgxq-zr3rr-h7zer-pmkp4-rae,LenGte(7),1
zi7s2-xbarn-n2alj-li2sr-pcsqf-25nie-7cmyp-dcy7d-3fs3u-y3w4a-wae,LenGte(7),1
dc4xv-zcli5-kssn6-bdies-5lth5-lebbt-uabrv-dvoka-cpz4p-5poz5-2ae,LenGte(7),1
tnlnh-byl3h-smnl6-vvshd-bivkl-uml7b-rdgck-tydbu-yy3wl-zhroi-7qe,LenGte(7),1
vmovu-q5bwc-5ddgy-ejcku-alw4j-76rrg-istf4-5fz2i-5vuyq-qo66v-3ae,LenGte(7),1
bp4xm-7fy6n-gupqg-p4zgl-ovolj-5exup-a6jgl-6yehz-qvgly-ierq4-fae,LenGte(7),1
r2wp4-vovhv-tadpb-dvq75-3fu7i-6oox2-2iud2-zwkhx-62gi6-mofe6-5ae,LenGte(7),1
bjndx-f33hx-hjjau-yk5s2-44vrm-m7d44-ooi5e-t24d6-xxyee-b4myy-jqe,LenGte(7),1
cbwpz-3ijk5-3x2yi-gt6kb-jzeij-6j6pc-limjz-324bw-2fvcf-vlrur-lqe,LenGte(7),1
lclf4-y7ixs-kqv5x-q6lc6-5p7pj-b764c-len7q-uhaf7-me6gu-ugghy-iqe,LenGte(7),1
wzcuq-epxnb-d6wd2-u4lhm-wdog5-4myk6-czvtd-qscyj-vly4j-mb7di-lae,LenGte(7),1
gf65g-odvw7-hbvjj-54tev-3krea-ri6u3-4rvdt-3pf6y-4hchz-vwh3x-2qe,LenGte(7),1
pog2e-wdnfy-2pu6o-7lr4j-3ej6k-h3iz4-r4syh-nrdde-5ref6-ha6vm-lae,LenGte(7),1
cch77-4z5sj-mkwqy-m5sf6-u3zzg-7wynh-sqjt3-bo63l-yfumc-7w73i-dae,LenGte(7),1
ij4jr-i7qlp-we4lh-dcgzf-ofihy-ihsy3-j5xal-7lkd7-34itj-gd7ox-7qe,LenGte(7),1
unsmj-2dhf6-odqx5-7gq3w-jnuqe-vg6l4-b5vro-5e7qf-scqbh-fkhnk-iqe,LenGte(7),1
o6a2s-ejgpm-27riv-ve736-jiovt-6btmu-u2szu-pae2e-psdu3-wae2d-5ae,LenGte(7),1
4zy57-gvjvt-xpeh4-ctain-6fnqi-6hky2-wu5vw-s3pwr-tondn-pjiy2-oqe,LenGte(7),1
m4pfm-45mnn-q7go3-6s4of-ghkfw-v4gdg-5hc33-h64dz-hswjl-zpjf3-yqe,LenGte(7),1
nfq7f-jbq7x-pmyyz-sofso-r4plq-m7my5-dsbcn-uwzhn-7nobx-ubids-3qe,LenGte(7),1
sqdxn-ny7oc-p4art-lsdeg-iuf3c-uglhw-kgpxk-z2imj-ihux4-5nlh2-eqe,LenGte(7),1
xlquc-f74qh-feqlk-6ywra-4jr7i-k2cv6-3qgkb-3cpev-gitoq-tpkyx-2qe,LenGte(7),1
pmkvy-6swyy-7ched-67tkk-zfk47-ifm23-h7iij-f33vy-k62zh-rifop-aae,LenGte(7),1
t2fsf-bztbw-eflhf-csoln-dl2cd-x3w3a-plnd7-u24o2-mtdih-jwho7-iqe,LenGte(7),1
iorho-joplb-mnfbk-6yo3j-pu2mg-m53xz-v7ncd-3hgnr-bbvgs-2t7hi-7ae,LenGte(7),1
jimfx-bkh62-xukft-y7orq-jdwx6-6zur5-ec6qu-gys44-kwc2a-t37p4-gqe,LenGte(7),1
q56ic-qqwim-xo5j7-2ta7j-bx36a-tyfcy-hlzov-2otnr-cyumk-e26ky-fqe,LenGte(7),2
2rlrr-tlwxz-657mt-7oggn-ph2zc-5vxem-2c3vn-4qccr-5iglk-7aegw-rae,LenGte(7),1
7ez4t-lyuhn-hv2cs-wahhq-o4btx-d2jo2-xnu5l-tc763-v75xn-de6e5-tae,LenGte(7),1
6vhji-h6agj-ccf7p-qsdyx-bhoeh-iqcrd-axzjc-sigmh-d24o7-itqwt-rqe,LenGte(7),1
prwdr-lkfst-l4g6h-izjws-q6teg-pmvac-dky5m-ktzin-75ge3-pvrhh-dae,LenGte(7),2
7w3yw-qbkpd-7dewx-fi6tp-z7v6l-oxfhy-ovkbw-56lr5-oc5je-wi5vr-hae,LenGte(7),1
zsscm-xrsxw-pwxfe-cwf4t-atvda-azpit-o7l77-lg5pm-cxohd-vwhlw-aae,LenGte(7),1
ob65q-qdpid-3wwaq-lhhdc-j4p6f-d3sah-cerqj-bqpl2-zujbz-rui2w-zqe,LenGte(7),1
2mide-3usaw-mazvp-bitor-6ox5f-dgfq6-nmoqf-lxk66-jnycn-dmex6-wqe,LenGte(7),1
sgd6g-jubky-v7ii5-3hyea-v4zjq-7xsdu-xzor6-r42ys-rt2xf-elltk-lqe,LenGte(7),1
4pr6s-47i4m-pnbev-d2qfp-i57s6-mxu3i-qnrou-i5j3x-y66cv-vyttr-eae,LenGte(7),1
ukzsk-lzdye-ddmff-pcckk-kjgw3-bqkmx-mlo6d-jpd6y-jmmea-oxohd-2qe,LenGte(7),2
o5cuy-guves-7rpkt-jayba-xktn6-4akf7-cvtxt-wvucz-rgs7s-aa74w-jqe,LenGte(7),1
mks3w-g5yk4-gl3fk-4pezp-wnu5x-7rpcn-dwv4n-jjene-6dfmn-lnujl-6qe,LenGte(7),1
bx54e-6vxqn-r3lqt-liiwr-yhhfe-u3pw7-4gtot-7f6mu-xpjm6-sn4qn-6qe,LenGte(7),1
55hv6-7it4p-kxzqm-uffjx-b2kf4-v2aef-ke4kt-6rrgw-uklup-x6jx5-wqe,LenGte(7),1
e27qt-bc5xa-vgv6z-grrki-sas5z-fljlu-nmhn6-56cgg-2yso4-b5vqy-5ae,LenGte(7),1
i3yzf-r6drz-2qha3-l56rg-kzwf6-pfrkq-ufdih-oqawb-43lln-t2brg-gae,LenGte(7),1
oqi7v-qebfd-6prvz-yqsex-lgobk-g4ulj-eouev-rpj7d-gaphb-jqa4h-pae,LenGte(7),1
hvidf-ikgtm-iz3hv-7aly4-jjgvb-rlwed-jaeex-ffmbe-e77hd-orhn7-qqe,LenGte(7),1
fn4u5-ujksc-slpbd-qe3lf-udhm4-zk666-iremo-sbp36-4jcz2-t7kl4-4ae,LenGte(7),1
nwlxr-uqqa6-ctjpc-hz4q4-74frl-vp2to-uxwko-jua7s-7ryie-7ucje-4ae,LenGte(7),1
oipkr-atwl6-fbvqw-zh3l7-jy6oj-c6h3j-lvhqz-bzwts-xwj5h-pjjth-7qe,LenGte(7),2
